paradigm,beta_L,beta_Q,seed,f1_global_macro,f1_per_client_macro,mse_macro,ece_macro,MSE_AlveolarOsteitis,ECE_AlveolarOsteitis,MSE_SecondaryInfection,ECE_SecondaryInfection,MSE_NerveDysesthesia,ECE_NerveDysesthesia,MSE_Bleeding,ECE_Bleeding,F1_global_AlveolarOsteitis,F1_per_client_AlveolarOsteitis,F1_global_SecondaryInfection,F1_per_client_SecondaryInfection,F1_global_NerveDysesthesia,F1_per_client_NerveDysesthesia,F1_global_Bleeding,F1_per_client_Bleeding,fleiss_kappa_per_client_macro,partition_beta_L,partition_beta_Q,partition_label,partition_min_size,partition_method,partition_final_train_size,partition_test_size,partition_pool_rows,partition_remaining_rows_after_test_split,partition_mean_kl_divergence,partition_std_kl_divergence,partition_min_client_size,partition_max_client_size,partition_std_client_size,fleiss_kappa_global_macro
local,0.25,2.0,42,0.4228630293570927,0.4636798340014584,0.0017367179396387655,0.011498030127429715,0.003912882064469159,0.024506680167093876,0.0027845314354635773,0.015133165407180788,0.00014886010612826794,0.003581132996579011,0.00010059815249405802,0.002771141938865185,0.4647868628355316,0.5005064070146324,0.47669513520759627,0.5049053884767318,0.33375249944596025,0.419336395256152,0.41621761993928263,0.4299711452583173,0.23353383783447976,0.25,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.8243022439125347,0.5199983804610204,3153,6535,1185.6293687320672,0.18208689850382592
federated,0.25,2.0,42,0.6504039302984324,0.5648156040967603,0.0007182115732575767,0.002855271554746044,0.0012993455165997148,0.0030116171538829804,0.0014170792419463396,0.007173721268773079,8.395621262025088e-05,0.00020121884796147545,7.246532186400145e-05,0.001034528948366642,0.7209115281428682,0.5855617657710254,0.6547700784004923,0.59989666559611,0.5937896324703258,0.5297469579445812,0.6321444821800429,0.5440570270753246,0.47962513381155203,0.25,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.8243022439125347,0.5199983804610204,3153,6535,1185.6293687320672,
centralized,0.25,4.0,42,0.7002006234004926,0.6055073588305921,0.00047880598776828265,0.0030505648211110385,0.0009923229226842523,0.006915510435899099,0.0007833607960492373,0.002857369514803092,8.345839160028845e-05,0.0005213550264015793,5.608184073935263e-05,0.0019080243073403835,0.7731800446633853,0.6254778107752398,0.7728162393162393,0.623297976959374,0.6948722284012946,0.5993088886759421,0.5599339812210512,0.5739447589118125,0.47305669637979075,0.25,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.7116853023000992,0.3778989135414627,3531,5969,837.8189541899849,
local,0.25,4.0,42,0.47936467091713875,0.4884240019040893,0.0014686976153825528,0.008940583591741354,0.003101483511272818,0.01789377568922937,0.002529242029413581,0.012633085008151829,0.00014254106426960788,0.0032391808943357317,0.00010152385657420382,0.001996292775248488,0.5276541439938741,0.5244233263261113,0.5240473560921323,0.5128528809686395,0.395085381805946,0.45385372927693535,0.4706718017766026,0.4625660710446712,0.24165694109717958,0.25,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.7116853023000992,0.3778989135414627,3531,5969,837.8189541899849,0.23155241540827728
federated,0.25,4.0,42,0.6841537649538357,0.5932204808224377,0.0006320889460766921,0.0021337797229643908,0.0011386314872652292,0.0027078821733593937,0.001228720648214221,0.0034553848356008525,7.744778849883005e-05,0.00021009945031255482,8.355586032848805e-05,0.0021617524325847626,0.7473224407633111,0.6110219850408259,0.7164574400070944,0.6304123845724162,0.6324939666387035,0.5593350508585576,0.6403412124062337,0.5721125028179509,0.4789542128342114,0.25,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.7116853023000992,0.3778989135414627,3531,5969,837.8189541899849,
centralized,0.25,8.0,42,0.7002006234004926,0.5820061900406173,0.00047880598776828265,0.0030505648211110385,0.0009923229226842523,0.006915510435899099,0.0007833607960492373,0.002857369514803092,8.345839160028845e-05,0.0005213550264015793,5.608184073935263e-05,0.0019080243073403835,0.7731800446633853,0.5998972328621347,0.7728162393162393,0.6041477676644714,0.6948722284012946,0.569601886594831,0.5599339812210512,0.5543778730410319,0.44075637886928853,0.25,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.8175838685013461,0.45440664554545906,1941,5837,1058.472956669182,
local,0.25,8.0,42,0.4255535984296694,0.4606739236369015,0.0017944429553608642,0.01158478326033801,0.00403042456600815,0.02644202423468232,0.0028889839304611087,0.013811025118827822,0.00015220157365547493,0.0032205268274992705,0.00010616175131872296,0.002865556860342622,0.471728157250621,0.5106785452186131,0.4944148894926907,0.5008196217157768,0.3361871965343359,0.40647751074347366,0.39988415044103,0.4247200168697426,0.2262838170094685,0.25,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.8175838685013461,0.45440664554545906,1941,5837,1058.472956669182,0.18044208075730536
federated,0.25,8.0,42,0.6462889763297675,0.5621126361903271,0.0006944113010831643,0.0028879763117680944,0.0012788486201316118,0.002798791776100794,0.0013229621108621359,0.005054584726691246,9.463042806601152e-05,0.0024893349036574364,8.120404527289793e-05,0.001209193840622902,0.7159724613353222,0.5862996996597936,0.7027736634378567,0.606165453835388,0.6012286423773118,0.5364758853947601,0.5651811381685791,0.5195095058713667,0.46240736867053345,0.25,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.8175838685013461,0.45440664554545906,1941,5837,1058.472956669182,
centralized,0.25,16.0,42,0.7002006234004926,0.5845783028603788,0.00047880598776828265,0.0030505648211110385,0.0009923229226842523,0.006915510435899099,0.0007833607960492373,0.002857369514803092,8.345839160028845e-05,0.0005213550264015793,5.608184073935263e-05,0.0019080243073403835,0.7731800446633853,0.6035731902216724,0.7728162393162393,0.6086611930083484,0.6948722284012946,0.5694237549380903,0.5599339812210512,0.5566550732734042,0.453402968726646,0.25,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.8012455410670375,0.4449506300383995,2582,5526,796.639818236573,
local,0.25,16.0,42,0.43794967863662787,0.48065354672733696,0.0017002847491312423,0.011494373587557737,0.0037328379461541773,0.02483520304299891,0.0028272181982174514,0.015394557795114816,0.0001446069458324928,0.0033088922157107543,9.647590632084757e-05,0.002438841296406463,0.4765625519694094,0.515929647311721,0.4909919762919114,0.5114566666092815,0.35971849042472226,0.44249367452570587,0.4245256958604687,0.4527341984626396,0.24351172523545792,0.25,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.8012455410670375,0.4449506300383995,2582,5526,796.639818236573,0.190143015253904
federated,0.25,16.0,42,0.6501077671146489,0.5713002069242619,0.0007208135921246139,0.0026235290441351633,0.001353563740849495,0.004355906734863918,0.0013786600902676582,0.004120942670851946,8.123403677018359e-05,0.001667417773976922,6.979650061111897e-05,0.00034984899684786797,0.7066649714516112,0.5848793951714867,0.68352732386145,0.6162442937342582,0.6147036202493888,0.5424454191395615,0.5955351528961456,0.5416317196517411,0.48555373281566583,0.25,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.8012455410670375,0.4449506300383995,2582,5526,796.639818236573,
centralized,0.25,50.0,42,0.7002006234004926,0.5869520856633346,0.00047880598776828265,0.0030505648211110385,0.0009923229226842523,0.006915510435899099,0.0007833607960492373,0.002857369514803092,8.345839160028845e-05,0.0005213550264015793,5.608184073935263e-05,0.0019080243073403835,0.7731800446633853,0.6069609383762433,0.7728162393162393,0.612278133028806,0.6948722284012946,0.56892046354425,0.5599339812210512,0.5596488077040388,0.4689219674688748,0.25,50.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.7662603150257296,0.4306316108619388,3528,5215,445.1087507564865,
