paradigm,beta_L,beta_Q,seed,f1_global_macro,f1_per_client_macro,mse_macro,ece_macro,MSE_AlveolarOsteitis,ECE_AlveolarOsteitis,MSE_SecondaryInfection,ECE_SecondaryInfection,MSE_NerveDysesthesia,ECE_NerveDysesthesia,MSE_Bleeding,ECE_Bleeding,F1_global_AlveolarOsteitis,F1_per_client_AlveolarOsteitis,F1_global_SecondaryInfection,F1_per_client_SecondaryInfection,F1_global_NerveDysesthesia,F1_per_client_NerveDysesthesia,F1_global_Bleeding,F1_per_client_Bleeding,fleiss_kappa_per_client_macro,partition_beta_L,partition_beta_Q,partition_label,partition_min_size,partition_method,partition_final_train_size,partition_test_size,partition_pool_rows,partition_remaining_rows_after_test_split,partition_mean_kl_divergence,partition_std_kl_divergence,partition_min_client_size,partition_max_client_size,partition_std_client_size,fleiss_kappa_global_macro
local,0.5,8.0,42,0.39101610423532246,0.47101532411538394,0.0017206519151841348,0.012459690136897067,0.0037861503078602254,0.02487840988164147,0.0028520356630906464,0.018098499580969412,0.00015024648746475577,0.003733859769999981,9.417520232091192e-05,0.0031279913149774075,0.4336739626918277,0.5039172837064916,0.4084731686787233,0.5140387844513771,0.3163942232459385,0.41332095786990325,0.40552306232480034,0.452784270433764,0.260623484878734,0.5,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6929490437233555,0.40360404174986064,1941,5837,1058.472956669182,0.17317509819245008
federated,0.5,8.0,42,0.6563447479196713,0.5631653312961893,0.0007159592660173075,0.004420196569214264,0.0013126004487276077,0.0067566420249640935,0.0014035252388566732,0.009162079612414041,8.051784971030429e-05,0.0004125894047319889,6.719352677464485e-05,0.001349475234746933,0.7124984527702899,0.5737182798016865,0.6460621962138116,0.5993695882906044,0.6312236252509837,0.5362331789403916,0.6355947174436002,0.5433402781520748,0.42786522682799805,0.5,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6929490437233555,0.40360404174986064,1941,5837,1058.472956669182,
centralized,0.5,16.0,42,0.7389421947467939,0.5944432990468277,0.00039283485330088297,0.0023770702195664247,0.0007815624703653157,0.0029414900541305544,0.0006634839810431004,0.004174351652463278,7.506700058002025e-05,0.0007193968631327152,5.1225961215095595e-05,0.0016730423085391521,0.7991933724247539,0.6015854286187293,0.802097830745066,0.6268297431964779,0.739075245692059,0.5797112702959603,0.6154023301252969,0.5696467540761435,0.44038873505665105,0.5,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6687075704591393,0.3925863428729835,2582,5526,796.639818236573,
local,0.5,16.0,42,0.4118942512779312,0.49026237160334496,0.0015396999522636178,0.010503648090347028,0.0033855488058179618,0.020967778190101188,0.002541509398724884,0.015166694333466391,0.00014076826773816719,0.0029472857248038055,9.097333677345886e-05,0.0029328341130167245,0.45480581889188026,0.5246957408740358,0.45540540347604674,0.5328731339144474,0.32213143172476605,0.4354202551118738,0.4152343510190318,0.4680603565130227,0.29031906968057863,0.5,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6687075704591393,0.3925863428729835,2582,5526,796.639818236573,0.21693710972296856
federated,0.5,16.0,42,0.6624863310566407,0.5749351036283672,0.0007116881970432587,0.0035673419355104373,0.0012837772956117988,0.005337853553394477,0.0014038707595318556,0.007798957020044328,8.425456326222047e-05,4.310719668865204e-05,7.485016976715997e-05,0.0010894499719142914,0.7117255274171131,0.5915431213894333,0.6691800529154923,0.6137882555343391,0.6319287095959729,0.5407892844866037,0.6371110342979843,0.5536197531030925,0.44820560133005294,0.5,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6687075704591393,0.3925863428729835,2582,5526,796.639818236573,
centralized,0.5,50.0,42,0.7389421947467939,0.6040619452203162,0.00039283485330088297,0.0023770702195664247,0.0007815624703653157,0.0029414900541305544,0.0006634839810431004,0.004174351652463278,7.506700058002025e-05,0.0007193968631327152,5.1225961215095595e-05,0.0016730423085391521,0.7991933724247539,0.6122262898672323,0.802097830745066,0.6412657981844042,0.739075245692059,0.5875215597770099,0.6154023301252969,0.5752341330526182,0.4588241733778787,0.5,50.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6320664515782206,0.3905601568786455,3528,5215,445.1087507564865,
local,0.5,50.0,42,0.3999040372585206,0.4668184951521382,0.0016645362016788567,0.01100727744671749,0.003670174966100603,0.022080862627054255,0.0027503937832079827,0.015745165925597153,0.00014296370281954295,0.003341286358283833,9.461235458729789e-05,0.00286179487593472,0.45041811798446146,0.5050496786113924,0.4318200687329464,0.5076222533969853,0.31365490027061393,0.41847836249745984,0.40372306204606057,0.4361236861027152,0.2577221316590785,0.5,50.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6320664515782206,0.3905601568786455,3528,5215,445.1087507564865,0.20353468604290847
federated,0.5,50.0,42,0.6527682924684399,0.5793358258961353,0.0007125424690457294,0.003688434483483434,0.0012371931225061417,0.005238045573234558,0.00145622156560421,0.007308169148862362,8.159701246768236e-05,0.0006530964747071266,7.515817560488358e-05,0.0015544267371296883,0.7163006857004416,0.5953908734027776,0.6583771820465828,0.6198619374557651,0.6083198793787757,0.5452036334915998,0.6280754227479596,0.5568868592343986,0.4639080483590784,0.5,50.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6320664515782206,0.3905601568786455,3528,5215,445.1087507564865,
centralized,1.0,0.25,42,0.7389421947467939,0.6386274440691659,0.00039283485330088297,0.0023770702195664247,0.0007815624703653157,0.0029414900541305544,0.0006634839810431004,0.004174351652463278,7.506700058002025e-05,0.0007193968631327152,5.1225961215095595e-05,0.0016730423085391521,0.7991933724247539,0.6675418791602254,0.802097830745066,0.6780901347197533,0.739075245692059,0.6121377697596045,0.6154023301252969,0.5967399926370806,0.5471193978391811,1.0,0.25,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4649341336345141,0.1789423528875101,102,13453,4610.737576570586,
local,1.0,0.25,42,0.3771201796732335,0.43380324254799313,0.04245387132941687,0.1038625838937626,0.03596721856156364,0.0972676543675363,0.041937348095234486,0.10222280111884079,0.04601066609029658,0.10906189608698091,0.04590025257057277,0.1068979840016924,0.42638680393671785,0.4533378343211689,0.3927389720852857,0.45992267156028993,0.3143394865133852,0.39828181944562463,0.37501545615754533,0.42367064486488903,0.1685935316790302,1.0,0.25,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4649341336345141,0.1789423528875101,102,13453,4610.737576570586,0.15399515071788195
federated,1.0,0.25,42,0.7169485212023199,0.6203496932754553,0.000567566423342214,0.002090420096646994,0.0010297674452885985,0.0030056558114786944,0.001060208771377802,0.002618402401606242,8.558358968002722e-05,0.00022783249244093896,9.470588702242821e-05,0.0025097896810621022,0.764122261629948,0.6433886730823174,0.7527985771144005,0.6697819871988582,0.6940467098128204,0.5872471220562261,0.6568265362521106,0.5809809907644194,0.5438483982477309,1.0,0.25,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4649341336345141,0.1789423528875101,102,13453,4610.737576570586,
centralized,1.0,0.5,42,0.7389421947467939,0.6734261627073823,0.00039283485330088297,0.0023770702195664247,0.0007815624703653157,0.0029414900541305544,0.0006634839810431004,0.004174351652463278,7.506700058002025e-05,0.0007193968631327152,5.1225961215095595e-05,0.0016730423085391521,0.7991933724247539,0.7055808219603458,0.802097830745066,0.7171294962406399,0.739075245692059,0.6588059723543632,0.6154023301252969,0.6121883602741807,0.6076629539419898,1.0,0.5,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.33820894963610393,0.15340925040901168,168,10820,3486.2740569266784,
local,1.0,0.5,42,0.4464459227478173,0.5004367264663389,0.0332631832379775,0.08433455777190393,0.027750211500097065,0.08027831009427708,0.02941172629361972,0.08169127276440462,0.032522292312205534,0.08084654916649063,0.04336850284598768,0.09452209906244338,0.4965472147452168,0.5211480978632851,0.4723375174523109,0.5405817858520605,0.37471551520678414,0.4619888021190749,0.4421834435869574,0.47802822003093476,0.2179639745118845,1.0,0.5,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.33820894963610393,0.15340925040901168,168,10820,3486.2740569266784,0.2243999932097798
federated,1.0,0.5,42,0.6970692731734639,0.6427583504476702,0.0006171084714878816,0.006469787406657512,0.001092979102395475,0.009304159159461657,0.0011805170215666294,0.010313108978172144,0.00010623162961564958,0.0035597598661358154,8.870613237377256e-05,0.0027021216228604317,0.7686746130152518,0.6782439794910281,0.7176284606032787,0.6846449366559001,0.64042534773724,0.6184453647396299,0.6615486713380855,0.5896991209041226,0.5736811935634064,1.0,0.5,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.33820894963610393,0.15340925040901168,168,10820,3486.2740569266784,
centralized,1.0,1.0,42,0.7389421947467939,0.6310346072521427,0.00039283485330088297,0.0023770702195664247,0.0007815624703653157,0.0029414900541305544,0.0006634839810431004,0.004174351652463278,7.506700058002025e-05,0.0007193968631327152,5.1225961215095595e-05,0.0016730423085391521,0.7991933724247539,0.6423955505818751,0.802097830745066,0.6746828947269802,0.739075245692059,0.6078000026757561,0.6154023301252969,0.5992599810239593,0.5188738476309218,1.0,1.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4604395160494339,0.2942229434523542,344,10006,3253.5255339400674,
local,1.0,1.0,42,0.40916592322738077,0.45056738108459043,0.011536609031645639,0.048210887468769226,0.010835224075708538,0.04966536234704157,0.012168973789084703,0.05100296664598088,0.013490707740857033,0.05126696880177285,0.009651530520932284,0.04090825208028158,0.4485602944012836,0.4764291505982913,0.4267607790413253,0.4727385663785369,0.33928991781631457,0.4117823245203597,0.4220527016505997,0.441319482841174,0.19303500988517938,1.0,1.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4604395160494339,0.2942229434523542,344,10006,3253.5255339400674,0.15584729497788655
federated,1.0,1.0,42,0.7134189405167839,0.617561316925962,0.0006151053385110572,0.0034235497467452664,0.001132481382228434,0.004071690191825231,0.0011605460895225406,0.0057588475396235786,7.781536260154098e-05,0.0013689284914483626,8.957851969171315e-05,0.0024947327640838925,0.769354568685359,0.6344424880979268,0.7454208383760884,0.6610410397138747,0.6669720330240541,0.5868249289865981,0.6719283219816342,0.587936810905448,0.5102397774497689,1.0,1.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4604395160494339,0.2942229434523542,344,10006,3253.5255339400674,
centralized,1.0,2.0,42,0.7389421947467939,0.6311480450126177,0.00039283485330088297,0.0023770702195664247,0.0007815624703653157,0.0029414900541305544,0.0006634839810431004,0.004174351652463278,7.506700058002025e-05,0.0007193968631327152,5.1225961215095595e-05,0.0016730423085391521,0.7991933724247539,0.6473106156171943,0.802097830745066,0.6669101768599598,0.739075245692059,0.6177044116649477,0.6154023301252969,0.5926669759083687,0.4689151491817185,1.0,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.46991158805486116,0.18657334070251352,3153,6535,1185.6293687320672,
local,1.0,2.0,42,0.46838319063314293,0.5216484022479794,0.0013314433189407283,0.007587389303697274,0.0026695512584410607,0.014145462784543632,0.002436467446386814,0.011922871232094866,0.00013532295779441483,0.0023249051819865902,8.443161314062309e-05,0.001956318016164005,0.5411518854086985,0.5560393930311541,0.502515025443538,0.5625509585863636,0.36632303538235034,0.47122533385017923,0.4635428162979848,0.4967779235242203,0.31432867588458036,1.0,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.46991158805486116,0.18657334070251352,3153,6535,1185.6293687320672,0.27468447187807227
federated,1.0,2.0,42,0.6790951798473286,0.604725614002545,0.000690953611410805,0.005297922330093571,0.0012281902600079775,0.009608686330417794,0.001327093574218452,0.006286225986977418,0.00011462789552751929,0.003115253632888198,9.390271588927135e-05,0.002181523370090872,0.7408601526897578,0.6262457930599695,0.702251866873941,0.6439734501544563,0.6172444992933839,0.5713655199913011,0.6560242005322315,0.5773176928044528,0.46822971088615095,1.0,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.46991158805486116,0.18657334070251352,3153,6535,1185.6293687320672,
centralized,1.0,4.0,42,0.7389421947467939,0.6323858507663118,0.00039283485330088297,0.0023770702195664247,0.0007815624703653157,0.0029414900541305544,0.0006634839810431004,0.004174351652463278,7.506700058002025e-05,0.0007193968631327152,5.1225961215095595e-05,0.0016730423085391521,0.7991933724247539,0.6460546128192789,0.802097830745066,0.6689442612346261,0.739075245692059,0.6198784395985223,0.6154023301252969,0.5946660894128198,0.47356160116235313,1.0,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4691496434475921,0.1702608305444737,3531,5969,837.8189541899849,
local,1.0,4.0,42,0.49051067007810356,0.522954149418444,0.0012526788133982337,0.0069057512287360925,0.0025126879452727737,0.012570777563874919,0.0022880289470776916,0.011610809994116424,0.0001306054284214042,0.002154919505119324,7.939293282106518e-05,0.0012864978518337012,0.5571928003568489,0.557984322838703,0.5206076090062082,0.5616582815962049,0.396837313120568,0.4725817144995436,0.487404957828789,0.4995922787393242,0.3248778405420123,1.0,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4691496434475921,0.1702608305444737,3531,5969,837.8189541899849,0.3086839970548315
federated,1.0,4.0,42,0.6664984702114292,0.6092099359497213,0.0007194627360149752,0.005708281354707045,0.0012761534890159965,0.008898040221383175,0.00140011974144727,0.008522212574879328,9.987557859858498e-05,0.0024699740270152687,0.00010170213499804959,0.0029428985955504082,0.7264554132879314,0.627612287253552,0.66309913615029,0.6489713149961164,0.6251340980718618,0.5755139919310944,0.6513052333356331,0.5847421496181221,0.48553713618657945,1.0,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4691496434475921,0.1702608305444737,3531,5969,837.8189541899849,
centralized,1.0,8.0,42,0.7389421947467939,0.6360192094181338,0.00039283485330088297,0.0023770702195664247,0.0007815624703653157,0.0029414900541305544,0.0006634839810431004,0.004174351652463278,7.506700058002025e-05,0.0007193968631327152,5.1225961215095595e-05,0.0016730423085391521,0.7991933724247539,0.6482783290603543,0.802097830745066,0.6739375349425055,0.739075245692059,0.6225608453926336,0.6154023301252969,0.5993001282770419,0.493107784626015,1.0,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.48402518678444917,0.214929888104115,1941,5837,1058.472956669182,
local,1.0,8.0,42,0.4545431545223827,0.5009387820018933,0.0014196546137100086,0.009025490236049519,0.003003599029034376,0.019398219575857124,0.0024565009865909816,0.0121886199661841,0.0001362322953355033,0.002961151385617753,8.228614387917332e-05,0.001553970016539097,0.5004265170544279,0.5357481361959492,0.4788829894241829,0.5387080304614111,0.3540681342744845,0.45120981663331267,0.48479497733643556,0.4780891447169003,0.274816142321619,1.0,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.48402518678444917,0.214929888104115,1941,5837,1058.472956669182,0.2535469525719494
federated,1.0,8.0,42,0.6855946151199556,0.6115542745158575,0.0006698991401208332,0.004345158937619999,0.0012299957452341914,0.007515629010895888,0.0012505161575973034,0.0054942846745252615,9.690201113699004e-05,0.0017702244001751145,0.00010218264651484787,0.002600497664883733,0.7448480412908379,0.6307068270142765,0.7117698523705186,0.6569083566808619,0.6375621698991455,0.5750795978627951,0.6481983969193205,0.5835223165054967,0.4866025020897231,1.0,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.48402518678444917,0.214929888104115,1941,5837,1058.472956669182,
centralized,1.0,16.0,42,0.7389421947467939,0.6352637271138957,0.00039283485330088297,0.0023770702195664247,0.0007815624703653157,0.0029414900541305544,0.0006634839810431004,0.004174351652463278,7.506700058002025e-05,0.0007193968631327152,5.1225961215095595e-05,0.0016730423085391521,0.7991933724247539,0.6481912176144875,0.802097830745066,0.6735546974065029,0.739075245692059,0.6211217687602667,0.6154023301252969,0.5981872246743255,0.49088627121082296,1.0,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.47804913878479144,0.21235449700647635,2582,5526,796.639818236573,
local,1.0,16.0,42,0.4800725201986381,0.515351170344881,0.0012782140172930667,0.007302100970658163,0.0027181082870811222,0.014793337732553483,0.002191407373175025,0.010440398213888208,0.00012513604597188532,0.0026978209611028432,7.820436294423417e-05,0.0012768469750881195,0.5279804511634947,0.5424577321217032,0.5253755444356891,0.5608150652622761,0.37059736845442,0.46629954361350523,0.4963367167409486,0.4918323403820395,0.31609515268537924,1.0,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.47804913878479144,0.21235449700647635,2582,5526,796.639818236573,0.29670172794312816
federated,1.0,16.0,42,0.6819772042092371,0.610120174570684,0.0006655146135017276,0.0039897466523883245,0.001141489134170115,0.006093159824609755,0.00132551952265203,0.00610352340216438,8.783749944996089e-05,0.001327706651451687,0.00010721229773480445,0.002434596731327474,0.7444220379850449,0.6358507971501186,0.6950093413762645,0.6477614542352286,0.6469484959089319,0.5767486925503789,0.6415289415667071,0.5801197543470101,0.49692939514562895,1.0,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.47804913878479144,0.21235449700647635,2582,5526,796.639818236573,
centralized,1.0,50.0,42,0.7389421947467939,0.6409895363015523,0.00039283485330088297,0.0023770702195664247,0.0007815624703653157,0.0029414900541305544,0.0006634839810431004,0.004174351652463278,7.506700058002025e-05,0.0007193968631327152,5.1225961215095595e-05,0.0016730423085391521,0.7991933724247539,0.6568769511705504,0.802097830745066,0.6823889885324853,0.739075245692059,0.6248453186173033,0.6154023301252969,0.5998468868858703,0.5099026964991172,1.0,50.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.43712686677417756,0.2772428071452326,3528,5215,445.1087507564865,
local,1.0,50.0,42,0.4769979743350802,0.5198094972999517,0.001280233002944442,0.007341332235435645,0.0025856121676042674,0.014282157968233029,0.0023245761869475244,0.01124668714888394,0.0001311642881773878,0.0024884859468787906,7.957936904858797e-05,0.0013479978777468204,0.5285178520565139,0.5598656955139392,0.5029904933793495,0.5643606700853167,0.37420151187526757,0.46281005656269125,0.5022820400291896,0.49220156703786,0.3199997894797577,1.0,50.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.43712686677417756,0.2772428071452326,3528,5215,445.1087507564865,0.30390021189237276
federated,1.0,50.0,42,0.6877519144417996,0.6147709346054477,0.0006591720102733234,0.003579030444457506,0.0011583708692342043,0.004408397761483987,0.0013069672277197242,0.006429519824683667,8.88110589585267e-05,0.0014334092265926301,8.25388851808384e-05,0.002044794965069741,0.7530122496738024,0.6383844993163899,0.6932660543212977,0.655570770032572,0.6395477371690464,0.5793420123508333,0.6651816166030519,0.585786456721996,0.4986766715939216,1.0,50.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.43712686677417756,0.2772428071452326,3528,5215,445.1087507564865,
centralized,2.0,0.25,42,0.7389421947467939,0.7026542393099997,0.00039283485330088297,0.0023770702195664247,0.0007815624703653157,0.0029414900541305544,0.0006634839810431004,0.004174351652463278,7.506700058002025e-05,0.0007193968631327152,5.1225961215095595e-05,0.0016730423085391521,0.7991933724247539,0.7307557511559152,0.802097830745066,0.7528481922908958,0.739075245692059,0.6845490117065993,0.6154023301252969,0.6424640020865884,0.6602840331492186,2.0,0.25,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.33721929838485337,0.34327393395903116,102,13453,4610.737576570586,
local,2.0,0.25,42,0.40340179872780874,0.46041504821470236,0.036655328896813444,0.0952393935172702,0.03149064686149359,0.0904860889583826,0.032147066993638874,0.0885057762828966,0.04298965760681313,0.1033583791424986,0.03999394412530819,0.09860732968530307,0.45504739224216395,0.48105426981143484,0.42293914091327556,0.504038871489038,0.34956331334783725,0.4280198945755752,0.3860573484079582,0.42854715698276136,0.20153486610494523,2.0,0.25,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.33721929838485337,0.34327393395903116,102,13453,4610.737576570586,0.1474241919943121
federated,2.0,0.25,42,0.713454663422734,0.6769507729269028,0.0005231712357272045,0.002614779800952723,0.000963812053669244,0.0026628978873292604,0.0010133141186088324,0.0062364881758888565,5.6751639931462705e-05,0.0004945571602632602,5.880713069927879e-05,0.0010651759803295135,0.7713582343308195,0.7043794649070733,0.741570698296401,0.737812868574148,0.7198939861691916,0.6651190316805168,0.6209957348945241,0.600491726545873,0.6509830997899856,2.0,0.25,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.33721929838485337,0.34327393395903116,102,13453,4610.737576570586,
centralized,2.0,0.5,42,0.7389421947467939,0.6874101316865536,0.00039283485330088297,0.0023770702195664247,0.0007815624703653157,0.0029414900541305544,0.0006634839810431004,0.004174351652463278,7.506700058002025e-05,0.0007193968631327152,5.1225961215095595e-05,0.0016730423085391521,0.7991933724247539,0.7063773373503565,0.802097830745066,0.7312643000521272,0.739075245692059,0.6828305147107235,0.6154023301252969,0.6291683746330073,0.6422742659979552,2.0,0.5,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.25652519761365833,0.10783431740501338,168,10820,3486.2740569266784,
local,2.0,0.5,42,0.45000547214861425,0.5041466918810802,0.032051513901842556,0.08251897317541299,0.026588916196487844,0.08004455006606877,0.030695012502837925,0.08100699299027522,0.0285539483105822,0.07606894271463775,0.042368178597462246,0.09295540693067014,0.4956124298295608,0.526965093478582,0.48558670115875113,0.5518564105892404,0.36019921374643116,0.4596923774131703,0.45862354385971393,0.478072886043328,0.22752873936660425,2.0,0.5,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.25652519761365833,0.10783431740501338,168,10820,3486.2740569266784,0.23687271121749914
federated,2.0,0.5,42,0.7039252783811776,0.6617512528217766,0.0006024778667779174,0.005189163459697738,0.0010488935513421893,0.006550112143158913,0.0011546495370566845,0.009370330256720384,9.437030530534685e-05,0.002079577410283188,0.00011199807340744883,0.0027566340286284685,0.7837507746645459,0.7086401016672501,0.7229228696064133,0.7124835020005675,0.6680871135909792,0.6258543958873592,0.6409403556627716,0.6000270117319294,0.6738195692408113,2.0,0.5,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.25652519761365833,0.10783431740501338,168,10820,3486.2740569266784,
centralized,2.0,1.0,42,0.7389421947467939,0.7051964671886551,0.00039283485330088297,0.0023770702195664247,0.0007815624703653157,0.0029414900541305544,0.0006634839810431004,0.004174351652463278,7.506700058002025e-05,0.0007193968631327152,5.1225961215095595e-05,0.0016730423085391521,0.7991933724247539,0.7381403095028688,0.802097830745066,0.7407592740398227,0.739075245692059,0.6891896907047993,0.6154023301252969,0.6526965945071299,0.656094783075188,2.0,1.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.34680653287614394,0.3411669885364602,344,10006,3253.5255339400674,
local,2.0,1.0,42,0.45800618062172965,0.5041171730697017,0.01024365125958866,0.04290610530411747,0.009265285008586943,0.041834177354971566,0.010558540921192617,0.04349762361031025,0.012443269124923972,0.04770521111901229,0.008707509983651107,0.03858740913217577,0.499854803546283,0.5244529772597906,0.49159025757037,0.5482754095903873,0.3764981645211626,0.4616568123879328,0.4640814968491031,0.4820834930406964,0.224103451815499,2.0,1.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.34680653287614394,0.3411669885364602,344,10006,3253.5255339400674,0.21294597256337439
federated,2.0,1.0,42,0.7056794101468056,0.6776560380578439,0.0006414968956960365,0.005448715583809341,0.00126480998005718,0.01040207964926958,0.0011136537650600076,0.00667317247390747,9.379903349326923e-05,0.002109290172345936,9.372480417368934e-05,0.002610320039714376,0.7564746506944741,0.7111475959621334,0.7379308848074307,0.7221366504979446,0.6653987843704208,0.6374602711989961,0.6629133207148971,0.6398796345723013,0.6442445973510464,2.0,1.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.34680653287614394,0.3411669885364602,344,10006,3253.5255339400674,
centralized,2.0,2.0,42,0.7389421947467939,0.6940583617745515,0.00039283485330088297,0.0023770702195664247,0.0007815624703653157,0.0029414900541305544,0.0006634839810431004,0.004174351652463278,7.506700058002025e-05,0.0007193968631327152,5.1225961215095595e-05,0.0016730423085391521,0.7991933724247539,0.7224095558123378,0.802097830745066,0.7438940758607067,0.739075245692059,0.6755412845280832,0.6154023301252969,0.6343885308970784,0.6245661117350928,2.0,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.28239189731747394,0.16860214678203544,3153,6535,1185.6293687320672,
local,2.0,2.0,42,0.4731657853622026,0.5315160736067693,0.0012350251500720332,0.006379286563241234,0.0025295281317085027,0.011544513588026165,0.0021920229657553135,0.009775436980401477,0.00013490166529663838,0.0027120789512991906,8.364783752767835e-05,0.001485116733238101,0.5458969196905826,0.5777412608254243,0.49781459196648603,0.5706693495539346,0.3622667866487156,0.4792108088603668,0.48668484314302624,0.49844287518735175,0.34609816394107373,2.0,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.28239189731747394,0.16860214678203544,3153,6535,1185.6293687320672,0.31567995885683653
federated,2.0,2.0,42,0.6840435704033592,0.6644742908930431,0.0006444258124247426,0.004352759254164993,0.001161715597845614,0.006604669698824484,0.001246127299964428,0.007666939180344343,8.433915354544297e-05,0.0014124327446334063,8.55211983434856e-05,0.0017269953928577405,0.740918106175794,0.6909287154846306,0.6905162538096197,0.7108054029648222,0.637921024346349,0.6232775240674527,0.6668188972816739,0.6328855210552667,0.6152618209950068,2.0,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.28239189731747394,0.16860214678203544,3153,6535,1185.6293687320672,
centralized,2.0,4.0,42,0.7389421947467939,0.6938342956701928,0.00039283485330088297,0.0023770702195664247,0.0007815624703653157,0.0029414900541305544,0.0006634839810431004,0.004174351652463278,7.506700058002025e-05,0.0007193968631327152,5.1225961215095595e-05,0.0016730423085391521,0.7991933724247539,0.7212238684959419,0.802097830745066,0.743710634812087,0.739075245692059,0.6754952930419941,0.6154023301252969,0.6349073863307484,0.6215579486807452,2.0,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.28560452712130213,0.17347188155624663,3531,5969,837.8189541899849,
local,2.0,4.0,42,0.48899499446456784,0.5519409310706671,0.001176269236839289,0.006152592425925346,0.0024514073389582335,0.010955169351398945,0.00205134698189795,0.010279396820440889,0.00012372349810902962,0.002211455993137012,7.859912839194294e-05,0.0011643475387245416,0.5529290198769383,0.5857874386557945,0.5081249755875186,0.6076848308162212,0.37895205409275523,0.4943693008294316,0.5159739283010595,0.5199221539812211,0.3693143600688482,2.0,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.28560452712130213,0.17347188155624663,3531,5969,837.8189541899849,0.33821007621234084
federated,2.0,4.0,42,0.6828001288304982,0.661132644203881,0.0006694943131151376,0.005392720890891117,0.0012232166482135653,0.01066544460132718,0.0012770963367074728,0.007279566178719203,7.992312021087855e-05,0.0011434790786976614,9.774114732863382e-05,0.002482393704820424,0.7430804409266477,0.6990326149789453,0.6936646266635907,0.7075289893141138,0.6387793571936574,0.622353888296688,0.6556760905380972,0.6156150842257765,0.6195277333766365,2.0,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.28560452712130213,0.17347188155624663,3531,5969,837.8189541899849,
