paradigm,beta_L,beta_Q,seed,f1_global_macro,f1_per_client_macro,mse_macro,ece_macro,MSE_AlveolarOsteitis,ECE_AlveolarOsteitis,MSE_SecondaryInfection,ECE_SecondaryInfection,MSE_NerveDysesthesia,ECE_NerveDysesthesia,MSE_Bleeding,ECE_Bleeding,F1_global_AlveolarOsteitis,F1_per_client_AlveolarOsteitis,F1_global_SecondaryInfection,F1_per_client_SecondaryInfection,F1_global_NerveDysesthesia,F1_per_client_NerveDysesthesia,F1_global_Bleeding,F1_per_client_Bleeding,fleiss_kappa_per_client_macro,fleiss_kappa_global_macro,partition_beta_L,partition_beta_Q,partition_label,partition_min_size,partition_mean_kl_divergence,partition_std_kl_divergence,partition_min_client_size,partition_max_client_size,partition_std_client_size
local,1.0,0.1,42,0.2839851170549678,0.38056295597646916,0.12044261086007282,0.2853259400696494,0.11416372476378456,0.2786556057393551,0.09381646425172221,0.2507187920992573,0.14474663061555476,0.31673210782458383,0.12904362380922976,0.29519725461540125,0.29932070205896716,0.3783612998940129,0.31117445068266647,0.4129335375198725,0.23745451586954064,0.36634146308832194,0.28799079960869706,0.3646155234036695,0.16439628557720842,0.06434463093856509,1.0,0.1,Risk_Category_Composite,100,1.2185414849244212,0.5424521084939775,100,37376,11210.257329785076
federated,1.0,0.1,42,0.7459210121715745,0.6302751181873192,0.00038102493272162974,0.0019494160152583693,0.0008488490711897612,0.003361761846890052,0.0005799821810796857,0.003762712601572275,5.6827993830665946e-05,0.00034472657600417736,3.844048478640616e-05,0.00032846303656697273,0.8044471467136689,0.6412416025965162,0.7910296427696847,0.6813195523479494,0.7320304807669507,0.5754111362976988,0.6561767784359938,0.6231281815071126,0.7328671683915083,1.0,1.0,0.1,Risk_Category_Composite,100,1.2185414849244212,0.5424521084939775,100,37376,11210.257329785076
centralized,1.0,0.25,42,0.7603911801143792,0.6483034576046934,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6578630945466702,0.8186975270168998,0.6963658912380243,0.649784704401065,0.5902980578130437,0.7395764364778438,0.6486867868210354,0.6593653117145746,1.0,1.0,0.25,Risk_Category_Composite,100,1.0696388418628762,0.5342209950517228,100,25628,8071.56024570219
local,1.0,0.25,42,0.3083857273841889,0.38369726142999616,0.06529912364799202,0.1734664279223614,0.05355319804511964,0.15513804496576392,0.06580763105885126,0.17533816861708962,0.08035643863222504,0.19208957030029658,0.06147922685577214,0.17129992780629544,0.33618665276790777,0.39929506885760835,0.33547218788799554,0.42091388686457387,0.2540536916203414,0.36142174647268555,0.3078303772605108,0.3531583435251169,0.21826098215094364,0.06674318237279982,1.0,0.25,Risk_Category_Composite,100,1.0696388418628762,0.5342209950517228,100,25628,8071.56024570219
federated,1.0,0.25,42,0.7113774913120914,0.6429034312130729,0.000424748952355003,0.0020421715461804222,0.0009326757863163948,0.0038946054552992187,0.0006828046753071249,0.0023757785558700564,4.731855369755067e-05,0.0004508285208915671,3.619679409894161e-05,0.0014474736526608467,0.7994056042391117,0.6458323411514771,0.768547649933042,0.6965294715217826,0.613135438153865,0.6123896642378535,0.6644212729223468,0.6168622479411784,0.671901949701652,1.0,1.0,0.25,Risk_Category_Composite,100,1.0696388418628762,0.5342209950517228,100,25628,8071.56024570219
centralized,1.0,0.5,42,0.7603911801143792,0.6481193675181358,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.661712114661733,0.8186975270168998,0.7016770713441972,0.649784704401065,0.5895799369126369,0.7395764364778438,0.6395083471539763,0.5990444983832375,1.0,1.0,0.5,Risk_Category_Composite,100,0.9589271348965911,0.6065687436454126,109,20513,6355.373269918928
local,1.0,0.5,42,0.33096986110564525,0.39182908310302755,0.032850149010801036,0.10001553330441627,0.03207144705229439,0.09978784094266593,0.034417759970529004,0.10061676495882373,0.03840326801255287,0.10412153018303213,0.026508121007827866,0.09553599713314324,0.37346499664506144,0.41511484367499235,0.37679087592165733,0.42432637657853683,0.25174699219374946,0.3646192957556192,0.32187657966211286,0.3632558164029619,0.20360375453386015,0.09688353858315905,1.0,0.5,Risk_Category_Composite,100,0.9589271348965911,0.6065687436454126,109,20513,6355.373269918928
federated,1.0,0.5,42,0.678844426244061,0.6375924858878699,0.00043002139591408195,0.0015981405262524883,0.0009842633735388517,0.0019407854129870734,0.0006533512496389449,0.0031448875789841014,4.803548290510662e-05,0.0003564213402569294,3.443547757342458e-05,0.0009504677727818489,0.7775801705677224,0.6483583849331435,0.7691967635185198,0.6956617688451839,0.5080396799210193,0.5842760450494859,0.6605610909689826,0.6220737447236663,0.6367546606376991,1.0,1.0,0.5,Risk_Category_Composite,100,0.9589271348965911,0.6065687436454126,109,20513,6355.373269918928
centralized,1.0,0.75,42,0.7603911801143792,0.6523694552328811,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6694950094490265,0.8186975270168998,0.7045261398543182,0.649784704401065,0.5904924973150142,0.7395764364778438,0.6449641743131656,0.6214167506460611,1.0,1.0,0.75,Risk_Category_Composite,100,0.8485552350501904,0.6286653436827144,159,17692,5486.175534924124
local,1.0,0.75,42,0.3629172302100766,0.4273589236570695,0.028912429135652926,0.07595476618026926,0.023091519012814386,0.0788899224045376,0.03231793341692537,0.08207729962840676,0.032184547070937694,0.07600361517306106,0.02805571704193426,0.06684822751507163,0.43056222702922753,0.47234247785994254,0.4337836555538546,0.46710690531137355,0.2581167372994594,0.38331960649747626,0.3292063009577651,0.38666670495948574,0.1514570310367018,0.11189830151038621,1.0,0.75,Risk_Category_Composite,100,0.8485552350501904,0.6286653436827144,159,17692,5486.175534924124
federated,1.0,0.75,42,0.6483404601867002,0.6297032171114989,0.0005008790913052508,0.005267328708587836,0.0011721497867256403,0.010873450164993605,0.0007418133318424225,0.007637830371658007,5.06162759847939e-05,0.00111381282346944,3.893697066814639e-05,0.0014442214742302895,0.776588829424731,0.6533695512129604,0.7360441210471474,0.6909429982171735,0.45099975815581894,0.5733499514215162,0.6297291321191033,0.6011503675943458,0.6653239458686141,1.0,1.0,0.75,Risk_Category_Composite,100,0.8485552350501904,0.6286653436827144,159,17692,5486.175534924124
centralized,1.0,1.0,42,0.7603911801143792,0.6621519512371973,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6834088846485228,0.8186975270168998,0.7142302136369684,0.649784704401065,0.6154623847649875,0.7395764364778438,0.6355063218983105,0.5219434743710136,1.0,1.0,1.0,Risk_Category_Composite,100,0.5648248137326706,0.5728512468868793,387,14444,4201.270569720546
local,1.0,1.0,42,0.3647478406000839,0.43068433195439293,0.005823053377116594,0.028592034701537344,0.007032694056397304,0.03353377875362834,0.0064589374960632995,0.032218493583798406,0.005046278716326924,0.024616238861903547,0.004754303239678848,0.02399962760681907,0.4664762049910209,0.4990452214509449,0.41698756659792197,0.5033148239963686,0.2589982489848003,0.36054272789470465,0.31652934182659254,0.3598345544755538,0.18585208615493057,0.14225431389247226,1.0,1.0,Risk_Category_Composite,100,0.5648248137326706,0.5728512468868793,387,14444,4201.270569720546
federated,1.0,1.0,42,0.6440805207235745,0.6365732009690874,0.00047279482896556146,0.003440496968415876,0.0010409080423414707,0.0058188333399593825,0.0007402242044918239,0.005412483808894952,6.990390829741955e-05,0.0008374229073524475,4.014316073153168e-05,0.0016932478174567223,0.7757460551616462,0.6726247962074735,0.7505668885601056,0.7098887576531446,0.4234101789426587,0.563645080041833,0.6265989602298875,0.6001341699738986,0.5908741521234326,1.0,1.0,1.0,Risk_Category_Composite,100,0.5648248137326706,0.5728512468868793,387,14444,4201.270569720546
centralized,1.0,1.5,42,0.7603911801143792,0.6578902464251639,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.679038001672614,0.8186975270168998,0.7049077992769702,0.649784704401065,0.6179555542316898,0.7395764364778438,0.6296596305193818,0.49647676426374854,1.0,1.0,1.5,Risk_Category_Composite,100,0.5190968693176872,0.5064923629069619,367,12906,3299.608522234115
local,1.0,1.5,42,0.3608495472043133,0.44191849577841336,0.008515262657238053,0.03389555691224523,0.011015340476296842,0.043401190659900515,0.008691260998602957,0.03638195138511559,0.006958544113149401,0.027680528102566798,0.007395905040903017,0.028118557501398023,0.45965946127924734,0.5317393939876867,0.4266739028230832,0.5015917640792094,0.25968245683579083,0.3611137347251465,0.2973823678791319,0.37322909032161083,0.21322969060084723,0.15543647324326948,1.0,1.5,Risk_Category_Composite,100,0.5190968693176872,0.5064923629069619,367,12906,3299.608522234115
federated,1.0,1.5,42,0.597680009558833,0.6124497275784268,0.0005595640041065053,0.004147594240804514,0.0012509519001469016,0.00893644018471241,0.0008529785554856062,0.005964276415606339,9.273590694647282e-05,0.0008903061971068382,4.158965384704061e-05,0.0007993541657924652,0.7519498951141745,0.6631415830605601,0.7044060510955882,0.6956747159798443,0.3629199686598052,0.5294679899394527,0.571444123365764,0.5615146213338499,0.5819203619440679,1.0,1.0,1.5,Risk_Category_Composite,100,0.5190968693176872,0.5064923629069619,367,12906,3299.608522234115
centralized,1.0,2.0,42,0.7603911801143792,0.6564389317270899,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6754403169017874,0.8186975270168998,0.7063784323776257,0.649784704401065,0.6178381334427699,0.7395764364778438,0.6260988441861765,0.5112855379645138,1.0,1.0,2.0,Risk_Category_Composite,100,0.46776053920747795,0.4719979626766421,629,11627,2860.302221794054
local,1.0,2.0,42,0.3665208453158936,0.43619662634120904,0.0019333852797899453,0.013361449542750294,0.0038013592013157902,0.022651659792910016,0.002914556849282235,0.016249762432153026,0.00048666811926523224,0.007339702911674977,0.0005309569492965238,0.007204673034263154,0.47281128476670603,0.5115391553382901,0.43816250528002704,0.5124531977570401,0.26025925959853036,0.36229981466871874,0.29485033161831087,0.3584943376007871,0.207564375484559,0.1605845207115602,1.0,2.0,Risk_Category_Composite,100,0.46776053920747795,0.4719979626766421,629,11627,2860.302221794054
federated,1.0,2.0,42,0.6195472857559055,0.6087293195147497,0.0005369675291149179,0.0016508173936357101,0.0011183811584487557,0.0007465540419022242,0.0009052277309820056,0.00491275770465533,8.410128793912008e-05,0.00022104382514953613,4.0159939089789987e-05,0.0007229140028357506,0.7579090109782238,0.662145305655415,0.7244679496457133,0.6865776031593062,0.4027394007549801,0.5259898073950694,0.5930727816447046,0.5602045618492081,0.5722503301766093,1.0,1.0,2.0,Risk_Category_Composite,100,0.46776053920747795,0.4719979626766421,629,11627,2860.302221794054
centralized,1.0,10.0,42,0.7603911801143792,0.7222064380219587,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.7545393565159663,0.8186975270168998,0.7687363290399926,0.649784704401065,0.684756231092836,0.7395764364778438,0.6807938354390402,0.6348917125094986,1.0,1.0,10.0,Risk_Category_Composite,100,0.2867701479776608,0.25727460225626686,2510,7699,1318.7541089983379
local,1.0,10.0,42,0.4053582196026833,0.47308199791362804,0.001335337880118459,0.007369629959048082,0.002719654829706997,0.01475665456938247,0.0023773131426423786,0.011158455409357945,0.00016469648544443772,0.0024795853067189457,7.968706268002279e-05,0.0010838245507329702,0.5473559637035341,0.5963393670046052,0.4606584903620776,0.5719680384036514,0.2750413733304472,0.3617375066287788,0.33837705101467436,0.36228307961747663,0.30880034166234016,0.27127854107728744,1.0,10.0,Risk_Category_Composite,100,0.2867701479776608,0.25727460225626686,2510,7699,1318.7541089983379
federated,1.0,10.0,42,0.5943779789183662,0.622267454853725,0.0005649556278513046,0.002482159393529097,0.0011703803902491927,0.002618890982121229,0.0009354721987619996,0.004616975447783868,0.00010773207759484649,0.0014686817303299904,4.6237844799179584e-05,0.0012240894138813019,0.7497553851536041,0.7090245627261339,0.7246142456122472,0.718330297816923,0.34862745938527856,0.4989072279392636,0.5545148255223348,0.5628077309325792,0.7238633011736162,1.0,1.0,10.0,Risk_Category_Composite,100,0.2867701479776608,0.25727460225626686,2510,7699,1318.7541089983379
centralized,1.5,0.1,42,0.7603911801143792,0.6287942212955221,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6405564174137032,0.8186975270168998,0.6924284236168528,0.649784704401065,0.5645949918982291,0.7395764364778438,0.6175970522533032,0.7284706121587383,1.0,1.5,0.1,Risk_Category_Composite,100,1.2482933388786157,0.4912058276453761,100,37376,11210.257329785076
local,1.5,0.1,42,0.27907897683503025,0.3716014763194739,0.11962281734108729,0.28545540609951137,0.11546169110806659,0.2823083520421137,0.09408196097647306,0.25293290892715253,0.13942539508971094,0.31111038445836553,0.12952222219009854,0.2954699789704135,0.2951847867793797,0.36926723183955346,0.30330099016352613,0.39963572949018766,0.237958471529698,0.353632182354669,0.27987165886751714,0.3638707615934853,0.154810314784779,0.057463220572026574,1.5,0.1,Risk_Category_Composite,100,1.2482933388786157,0.4912058276453761,100,37376,11210.257329785076
federated,1.5,0.1,42,0.7207897098823928,0.6266359215983953,0.0004599912854246213,0.004569541431769418,0.0009722849354147911,0.008440775593121846,0.0007721133297309279,0.008153641728063423,5.8470854128245264e-05,0.0002284097340889275,3.7096022424520925e-05,0.0014553386718034744,0.8071201507518163,0.6577058822226335,0.7480746729781972,0.6595095454777394,0.7040781288889547,0.5916918397189003,0.623885886910603,0.5976364189743083,0.7106936896960844,1.0,1.5,0.1,Risk_Category_Composite,100,1.2482933388786157,0.4912058276453761,100,37376,11210.257329785076
centralized,1.5,0.25,42,0.7603911801143792,0.6820427654247966,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6960845672259962,0.8186975270168998,0.725553165928923,0.649784704401065,0.6350816179243811,0.7395764364778438,0.6714517106198857,0.7153138370072318,1.0,1.5,0.25,Risk_Category_Composite,100,1.0617299236850213,0.6530232072583539,100,25628,8071.56024570219
local,1.5,0.25,42,0.32879668503234105,0.39984123024535734,0.06523622673180399,0.172296434068901,0.044884693843778224,0.14104886009780068,0.07617600973462686,0.1875777676877255,0.07719960189278936,0.187613071683251,0.06268460145602148,0.1729460368068268,0.3612238363594946,0.3944529441835319,0.3648225616487351,0.4511232575431774,0.25784149969130055,0.3757929236684772,0.3312988424298341,0.37799579558624297,0.20328111794339515,0.07887451965664102,1.5,0.25,Risk_Category_Composite,100,1.0617299236850213,0.6530232072583539,100,25628,8071.56024570219
federated,1.5,0.25,42,0.7113628513982381,0.6506275512419042,0.000384209234653099,0.0021792913600026317,0.0008980708662420511,0.0036746720373630527,0.0005567058105953038,0.0028754349822799363,4.6906789066269994e-05,0.0011364074992015957,3.5153472708771005e-05,0.0010306509211659431,0.7984262378338123,0.6691497015845206,0.7913048422062209,0.7020598837587654,0.5888842669481784,0.6132147409740138,0.6668360586047407,0.6180858786503168,0.7085040082136006,1.0,1.5,0.25,Risk_Category_Composite,100,1.0617299236850213,0.6530232072583539,100,25628,8071.56024570219
centralized,1.5,0.5,42,0.7603911801143792,0.6517222248315151,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6636299011489307,0.8186975270168998,0.7081218351307839,0.649784704401065,0.5945121002708257,0.7395764364778438,0.64062506277552,0.5977888777500842,1.0,1.5,0.5,Risk_Category_Composite,100,0.9066018248920509,0.6341897933523974,109,20513,6355.373269918928
local,1.5,0.5,42,0.3396080293030327,0.4108644444072071,0.03218935693912499,0.0963110757499972,0.03171921902685426,0.09546852754205466,0.034329944031196644,0.10396222122516482,0.0387107481376006,0.10125859853235694,0.023997516560848454,0.0845549557004124,0.3942938754334119,0.44771685619673035,0.3783740475917926,0.4451496944867773,0.2579656086599912,0.37452604485538543,0.327798585526935,0.3760651820899354,0.19808070276820922,0.111605728712723,1.5,0.5,Risk_Category_Composite,100,0.9066018248920509,0.6341897933523974,109,20513,6355.373269918928
federated,1.5,0.5,42,0.6875427422359834,0.6379557322035204,0.0004113645909455954,0.002175118429469876,0.000919954152777791,0.0032732855876286826,0.0006299056112766266,0.0027985568592945737,5.478019011206925e-05,0.0015011793149945637,4.081840961589478e-05,0.0011274519559616844,0.7964566752577907,0.6550940516091023,0.7835391099672231,0.693419699743604,0.5123965245603083,0.5841124332195456,0.6577786591586116,0.6191967442418296,0.6218061176850502,1.0,1.5,0.5,Risk_Category_Composite,100,0.9066018248920509,0.6341897933523974,109,20513,6355.373269918928
centralized,1.5,0.75,42,0.7603911801143792,0.6311950292297253,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6457366780418915,0.8186975270168998,0.6798670329676447,0.649784704401065,0.5778670096519379,0.7395764364778438,0.6213093962574269,0.5407772745045027,1.0,1.5,0.75,Risk_Category_Composite,100,0.9092397224508298,0.6204121183416498,159,17692,5486.175534924124
local,1.5,0.75,42,0.34175164496886556,0.4073414127740733,0.020397442829607825,0.06717706221568709,0.01993864185642451,0.07597844937170545,0.02531824377074372,0.07814311089689532,0.019559033392579295,0.06169621545709669,0.016773852298683778,0.052890473137050864,0.3939844334273606,0.4638144381031563,0.38667322411284055,0.446087885024235,0.2595526185882834,0.3606975810556833,0.32679630374697777,0.3587657469132189,0.18312404529970683,0.10907310965288808,1.5,0.75,Risk_Category_Composite,100,0.9092397224508298,0.6204121183416498,159,17692,5486.175534924124
federated,1.5,0.75,42,0.654848638135581,0.6187117145762412,0.0005229345133557217,0.005239963765993404,0.0012458092533051968,0.011571717629830043,0.0007604972342960536,0.007417193518330653,5.1514267397578806e-05,0.0008299303382324676,3.391729842405766e-05,0.001141013577580452,0.7610362957471928,0.6437947195889205,0.7234107434934787,0.6741421277235043,0.48911897324140674,0.5662885667320475,0.6458285400602458,0.5906214442604923,0.5638258423355754,1.0,1.5,0.75,Risk_Category_Composite,100,0.9092397224508298,0.6204121183416498,159,17692,5486.175534924124
centralized,1.5,1.0,42,0.7603911801143792,0.6881911597773522,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.7043143140028055,0.8186975270168998,0.7466737662023504,0.649784704401065,0.6391093545215787,0.7395764364778438,0.6626672043826741,0.5773919101883529,1.0,1.5,1.0,Risk_Category_Composite,100,0.4839105784224162,0.5298397364868644,387,14444,4201.270569720546
local,1.5,1.0,42,0.38480862488939094,0.4509347005462559,0.0056147848370528665,0.027339641180975982,0.00691621660371311,0.03343200792397062,0.0058613648929167535,0.028033416266987722,0.005055626887042308,0.02437721760384738,0.004625930964539293,0.02351592292909821,0.4834120003976167,0.5146040205489616,0.4561423382798294,0.5287402005411824,0.2664291065801806,0.3696625988849638,0.3332510542999372,0.39073198220991573,0.19739385619784236,0.16086689305590554,1.5,1.0,Risk_Category_Composite,100,0.4839105784224162,0.5298397364868644,387,14444,4201.270569720546
federated,1.5,1.0,42,0.6513597157904873,0.6488121839643836,0.00045586455962620676,0.0023928843525548773,0.0009716752101667225,0.0032100451191266377,0.0007498718914575875,0.003877461269497871,6.325591675704345e-05,0.001238151453435421,3.8655220123473555e-05,0.0012458795681595802,0.7884403220090778,0.6965120385947164,0.7612418297770756,0.7188892950400988,0.4217772694289635,0.5751006091526794,0.6339794419468326,0.6047467930700398,0.617977721423424,1.0,1.5,1.0,Risk_Category_Composite,100,0.4839105784224162,0.5298397364868644,387,14444,4201.270569720546
centralized,1.5,1.5,42,0.7603911801143792,0.6710531709017171,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6904504740538852,0.8186975270168998,0.717767042201276,0.649784704401065,0.6305581155295069,0.7395764364778438,0.6454370518222005,0.5303624036098676,1.0,1.5,1.5,Risk_Category_Composite,100,0.40222518822839143,0.4277610756091925,367,12906,3299.608522234115
local,1.5,1.5,42,0.36706498688577605,0.43916648218923965,0.00834917898364438,0.03370033404380083,0.011017369793262333,0.04486870992742479,0.008512798370793462,0.035656718106071156,0.0066935758033650926,0.02695920723353823,0.0071729719671566276,0.02731670090816915,0.47941589694252584,0.5445721016434266,0.4287394262775055,0.48958272866344466,0.2588932439535988,0.3553709154027614,0.3012113803694739,0.36714018304732593,0.20503635547143623,0.1700400242726471,1.5,1.5,Risk_Category_Composite,100,0.40222518822839143,0.4277610756091925,367,12906,3299.608522234115
federated,1.5,1.5,42,0.6185558365006208,0.6121529844651465,0.000535852861503372,0.001956084149268766,0.001069459947757423,0.0032497463598847387,0.000955853785853833,0.003993660551806291,8.18139742477797e-05,0.0002188337966799736,3.6283738154452294e-05,0.0003620958887040615,0.767216614261654,0.6684725697104513,0.7311341149677842,0.6890658538362852,0.39474256665855273,0.5213834557198389,0.5811300501144926,0.5696900585940107,0.5974883416003663,1.0,1.5,1.5,Risk_Category_Composite,100,0.40222518822839143,0.4277610756091925,367,12906,3299.608522234115
centralized,1.5,2.0,42,0.7603911801143792,0.6551503266934462,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6732286248766881,0.8186975270168998,0.7015714864995034,0.649784704401065,0.6190579200256308,0.7395764364778438,0.6267432753719627,0.5102878801908248,1.0,1.5,2.0,Risk_Category_Composite,100,0.36867030345935925,0.389401569977543,629,11627,2860.302221794054
local,1.5,2.0,42,0.364305472546607,0.433506234378329,0.0024809354031276602,0.016725482478442914,0.0038775849505327644,0.025208303939551112,0.0032031448325142266,0.018428184089064596,0.0017334600262984168,0.012954225645028055,0.0011095518031652319,0.010311216240127883,0.47205252756178934,0.5375097808572403,0.4147343353521215,0.4915856041858075,0.26834785302889735,0.3484233688066599,0.3020871742436197,0.35650618366360826,0.21650836608202603,0.1761306362271909,1.5,2.0,Risk_Category_Composite,100,0.36867030345935925,0.389401569977543,629,11627,2860.302221794054
federated,1.5,2.0,42,0.5968176986852685,0.5999005743769913,0.0005964530137134716,0.0021335214314361414,0.001242230529896915,0.0015136528611183167,0.0010111924493685365,0.004107731757064661,8.884657290764153e-05,0.0014352966099977493,4.3542502680793405e-05,0.001477404497563839,0.7553348700629149,0.6517688413680963,0.7118781866298557,0.6712835258539952,0.3616597138404558,0.5185644172947161,0.5583980242078477,0.5579855129911576,0.552965081632538,1.0,1.5,2.0,Risk_Category_Composite,100,0.36867030345935925,0.389401569977543,629,11627,2860.302221794054
centralized,1.5,10.0,42,0.7603911801143792,0.6802158949101862,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.7075113066550934,0.8186975270168998,0.7255919174029682,0.649784704401065,0.645012704489533,0.7395764364778438,0.6427476510931501,0.5608143586279157,1.0,1.5,10.0,Risk_Category_Composite,100,0.1868151916019517,0.20566435718667872,2510,7699,1318.7541089983379
local,1.5,10.0,42,0.382034855821373,0.4672382467602785,0.0013547233753342881,0.008133509137760848,0.002704859711229801,0.015159985020135838,0.0024626030353829265,0.011900101305047671,0.0001692422571068164,0.002969562355428934,8.218849761760793e-05,0.0025043878704309464,0.5184333227337387,0.5903182246577446,0.4151484120437258,0.5521506218386962,0.2740605166562139,0.3638162779438773,0.32049717185181376,0.36266786260079564,0.3064253957541268,0.24178560227690266,1.5,10.0,Risk_Category_Composite,100,0.1868151916019517,0.20566435718667872,2510,7699,1318.7541089983379
federated,1.5,10.0,42,0.5808501068559073,0.6060821386279597,0.0006412053780877613,0.004028635313734413,0.0014073980273678899,0.007140752345323563,0.0010039081098511815,0.006176930360496044,0.00010454024595674127,0.0010136235505342484,4.897512917523272e-05,0.0017832349985837936,0.7341140666115252,0.6768136550972508,0.6948604350060398,0.7005607704087288,0.3540291444908272,0.4894392299909312,0.5403967813152372,0.5575148990149282,0.6602472433445332,1.0,1.5,10.0,Risk_Category_Composite,100,0.1868151916019517,0.20566435718667872,2510,7699,1318.7541089983379
centralized,2.0,0.1,42,0.7603911801143792,0.6361378593900728,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6370140944574963,0.8186975270168998,0.7098826407270479,0.649784704401065,0.5693870974612413,0.7395764364778438,0.6282676049145058,0.7091138429713888,1.0,2.0,0.1,Risk_Category_Composite,100,1.2560252989704075,0.47933275653924384,100,37376,11210.257329785076
local,2.0,0.1,42,0.2755886769024104,0.3636522166186341,0.11289791547328605,0.2771878720532326,0.11216160625917837,0.278295656794558,0.08323948864999693,0.23811592176109547,0.13796390465831793,0.3084714614076539,0.11822666232565097,0.2838684482496231,0.29652841314088707,0.3563169704943646,0.29704381025760335,0.3929957837836744,0.23588714669133504,0.3490911382120261,0.2728953375198162,0.3562049739844714,0.18790907604579601,0.05489924799254367,2.0,0.1,Risk_Category_Composite,100,1.2560252989704075,0.47933275653924384,100,37376,11210.257329785076
federated,2.0,0.1,42,0.7446840217300067,0.6317645961114007,0.0003941945301448868,0.002826658637650932,0.0009196150931529701,0.004341237599651019,0.0005810576840303838,0.004705051736285289,4.561166133498773e-05,0.0013720101617897549,3.0493682061205618e-05,0.0008883350528776646,0.8012927342547723,0.6422613844248749,0.8047424281498307,0.6781946225762154,0.7285516035516036,0.5924800220895147,0.6441493209638202,0.6141223553549976,0.7133461432139429,1.0,2.0,0.1,Risk_Category_Composite,100,1.2560252989704075,0.47933275653924384,100,37376,11210.257329785076
centralized,2.0,0.25,42,0.7603911801143792,0.6435886390060139,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6561339608691668,0.8186975270168998,0.6883093841664764,0.649784704401065,0.5863497372184078,0.7395764364778438,0.6435614737700046,0.6287291104075475,1.0,2.0,0.25,Risk_Category_Composite,100,1.1281754026834916,0.5816114070900505,100,25628,8071.56024570219
