paradigm,beta_L,beta_Q,seed,f1_global_macro,f1_per_client_macro,mse_macro,ece_macro,MSE_AlveolarOsteitis,ECE_AlveolarOsteitis,MSE_SecondaryInfection,ECE_SecondaryInfection,MSE_NerveDysesthesia,ECE_NerveDysesthesia,MSE_Bleeding,ECE_Bleeding,F1_global_AlveolarOsteitis,F1_per_client_AlveolarOsteitis,F1_global_SecondaryInfection,F1_per_client_SecondaryInfection,F1_global_NerveDysesthesia,F1_per_client_NerveDysesthesia,F1_global_Bleeding,F1_per_client_Bleeding,fleiss_kappa_per_client_macro,partition_beta_L,partition_beta_Q,partition_label,partition_min_size,partition_method,partition_final_train_size,partition_test_size,partition_pool_rows,partition_remaining_rows_after_test_split,partition_mean_kl_divergence,partition_std_kl_divergence,partition_min_client_size,partition_max_client_size,partition_std_client_size,fleiss_kappa_global_macro
local,0.5,2.0,42,0.3246271522605929,0.4358927542336319,0.0018599676999656368,0.01357229013669615,0.004017287760507316,0.027830022004370885,0.0031396789592690764,0.01896395895630121,0.00017462525429436936,0.004338579578325152,0.0001082788257917855,0.003156600007787347,0.4167790270316152,0.5193354295968983,0.3421140729937944,0.4756284516126579,0.24835252835140742,0.38133007174508615,0.2912629806655548,0.36727706397988524,0.26412117568857035,0.5,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.5882864074647645,0.4721217425537594,3153,6535,1185.6293687320672,0.15471398181519208
federated,0.5,2.0,42,0.5694349908489137,0.5759193452313682,0.0006973994259169558,0.0035364597585673136,0.001244948012754321,0.006273577672739825,0.0013476170133799314,0.007513338023175797,0.00012051789235556498,5.452800542116165e-05,7.65147851780057e-05,0.00030439533293247223,0.7136423445762853,0.6236612459444407,0.6525054773497695,0.6450446363051032,0.37614848487587893,0.5190491075659641,0.5354436565937212,0.5159223911099653,0.5799402345375966,0.5,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.5882864074647645,0.4721217425537594,3153,6535,1185.6293687320672,
centralized,0.5,4.0,42,0.7511819113906512,0.580047662803165,0.0002953129815068678,0.0015308984044628837,0.0006508140941150486,0.0028775820322334764,0.00045167398639023304,0.0031137326347331204,4.362236359156668e-05,9.649520926177501e-05,3.514148193062283e-05,3.578374162316322e-05,0.8295393863227595,0.5966071952240087,0.8368028879146531,0.6241346846351489,0.6069625743886949,0.5578468386474834,0.7314227969364971,0.5416019327060191,0.46851093084200046,0.5,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6670099450763596,0.440138287121429,3531,5969,837.8189541899849,
local,0.5,4.0,42,0.31084060816550996,0.41609162923841764,0.0019054242779020568,0.014126153532663981,0.003922365722246468,0.02610311619862914,0.0033888020319864155,0.02104018809447686,0.00019749994389712812,0.005817453656345606,0.00011302941347821616,0.003543856181204319,0.4006691888558769,0.5044347007823131,0.31588664849029013,0.45188470600188585,0.2400339896202323,0.3549467174701833,0.28677260569564045,0.35310039269928833,0.2560929211541277,0.5,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6670099450763596,0.440138287121429,3531,5969,837.8189541899849,0.15435378277896927
federated,0.5,4.0,42,0.5692134201448918,0.5584005760001564,0.0006599719636142254,0.00339015607504795,0.00121873349417001,0.005353552522758643,0.001216046861372888,0.007904306259006262,0.0001253201626241207,5.428912118077278e-05,7.978733628988266e-05,0.00024847639724612236,0.7157297250501123,0.5926442452673131,0.6613072191926167,0.6191737373274291,0.3642481895394513,0.5037097542274452,0.5355685467973869,0.5180745671784378,0.5338387820689731,0.5,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6670099450763596,0.440138287121429,3531,5969,837.8189541899849,
centralized,0.5,8.0,42,0.7511819113906512,0.5794473198504624,0.0002953129815068678,0.0015308984044628837,0.0006508140941150486,0.0028775820322334764,0.00045167398639023304,0.0031137326347331204,4.362236359156668e-05,9.649520926177501e-05,3.514148193062283e-05,3.578374162316322e-05,0.8295393863227595,0.5937580942642764,0.8368028879146531,0.6127065228863621,0.6069625743886949,0.5579804064699024,0.7314227969364971,0.5533442557813086,0.4160432998849281,0.5,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6929490437233555,0.40360404174986064,1941,5837,1058.472956669182,
local,0.5,8.0,42,0.3267422082847344,0.42673803861467186,0.0018235556288345835,0.013737836026555547,0.0038838517270050944,0.027733869216839475,0.003124915307853371,0.019342144469171763,0.00017420006915926933,0.004232400795444846,0.0001112554113205988,0.0036429296247661113,0.419502260324197,0.5131741985490254,0.3400757259347486,0.47590103807918177,0.2649744110660198,0.3702738431583759,0.2824164358139722,0.34760307467210433,0.2640400742364503,0.5,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6929490437233555,0.40360404174986064,1941,5837,1058.472956669182,0.14609767117458927
federated,0.5,8.0,42,0.5489504188404492,0.5468342888866062,0.0007089295431796927,0.004448697101014356,0.001380103058181703,0.00885396211842696,0.001254958682693541,0.008555761653929949,0.00012108837836422026,0.0002775047905743122,7.95680534793064e-05,0.00010755984112620354,0.6756480651457495,0.5811558808380392,0.6393828294993614,0.5994595605192953,0.36260058685403623,0.5035893115642317,0.5181701938626492,0.5031324026248588,0.49903298069511837,0.5,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6929490437233555,0.40360404174986064,1941,5837,1058.472956669182,
centralized,0.5,16.0,42,0.7511819113906512,0.5872219211837048,0.0002953129815068678,0.0015308984044628837,0.0006508140941150486,0.0028775820322334764,0.00045167398639023304,0.0031137326347331204,4.362236359156668e-05,9.649520926177501e-05,3.514148193062283e-05,3.578374162316322e-05,0.8295393863227595,0.6013339967587276,0.8368028879146531,0.6216836495716912,0.6069625743886949,0.5656613192726915,0.7314227969364971,0.5602087191317087,0.4265250791831412,0.5,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6687075704591393,0.3925863428729835,2582,5526,796.639818236573,
local,0.5,16.0,42,0.3276832058095113,0.4287282439823279,0.001781047589429363,0.013055268017280224,0.003799725091084838,0.025248904986431196,0.003043928393162787,0.019551715469546614,0.0001721967273624614,0.003952583437785507,0.00010834014610736631,0.0034678681753575803,0.42174734712174367,0.5059262499158308,0.330055026830291,0.47605061291538353,0.2619459903861857,0.37223734711438006,0.2969844588998249,0.36069876598371714,0.2790486724281035,0.5,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6687075704591393,0.3925863428729835,2582,5526,796.639818236573,0.1773593535737924
federated,0.5,16.0,42,0.5770956366627131,0.5588894894354623,0.0007058760966174304,0.0033353029793749254,0.0013412880944088101,0.005562048062682152,0.0012857936089858413,0.007174457038442294,0.00012107231304980814,0.0003001210279762745,7.535037002526224e-05,0.0003045857883989811,0.7002240711646129,0.5913338149524315,0.6811871740273521,0.6188094494116921,0.3835134213507076,0.5073757477474493,0.5434578801081801,0.5180389456302765,0.5230064698477337,0.5,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6687075704591393,0.3925863428729835,2582,5526,796.639818236573,
centralized,0.5,50.0,42,0.7511819113906512,0.5971621237369945,0.0002953129815068678,0.0015308984044628837,0.0006508140941150486,0.0028775820322334764,0.00045167398639023304,0.0031137326347331204,4.362236359156668e-05,9.649520926177501e-05,3.514148193062283e-05,3.578374162316322e-05,0.8295393863227595,0.6097198239361394,0.8368028879146531,0.6349595097372355,0.6069625743886949,0.5727044689547401,0.7314227969364971,0.5712646923198629,0.44344520303978524,0.5,50.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6320664515782206,0.3905601568786455,3528,5215,445.1087507564865,
local,0.5,50.0,42,0.3368118888137637,0.42788255158455324,0.0017911088829350773,0.012822369211384405,0.003681933681946248,0.02498672253104548,0.0031883155927062033,0.018325365841264523,0.0001805357082048431,0.004276472050696612,0.00011365054888301529,0.0037009164225310087,0.4365986139302083,0.51222184275655,0.3409440431292227,0.4648954538819394,0.2616305922087534,0.371704585580967,0.30807430598687047,0.3627083241187564,0.2834109724345308,0.5,50.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6320664515782206,0.3905601568786455,3528,5215,445.1087507564865,0.16931747108841935
federated,0.5,50.0,42,0.5509143311978999,0.5578871525498651,0.000727807309885975,0.004138041089599332,0.0013099940260872245,0.006801426233102878,0.0014050672762095928,0.009057134240865709,0.00011891197209479287,0.0005457187071442604,7.725596515228972e-05,0.00014788517728447914,0.6964818017783173,0.5959959879165199,0.6199245641682339,0.6152091649880398,0.35964845635821346,0.5077400195147496,0.5276025024868352,0.5126034377801513,0.5281050216890901,0.5,50.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.6320664515782206,0.3905601568786455,3528,5215,445.1087507564865,
centralized,1.0,0.25,42,0.7511819113906512,0.6353702962873794,0.0002953129815068678,0.0015308984044628837,0.0006508140941150486,0.0028775820322334764,0.00045167398639023304,0.0031137326347331204,4.362236359156668e-05,9.649520926177501e-05,3.514148193062283e-05,3.578374162316322e-05,0.8295393863227595,0.6666407331105123,0.8368028879146531,0.6731636732865582,0.6069625743886949,0.6091461998759057,0.7314227969364971,0.5925305788765414,0.5477743578087494,1.0,0.25,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4649341336345141,0.1789423528875101,102,13453,4610.737576570586,
local,1.0,0.25,42,0.3295403617495726,0.41407780128126404,0.040122459329995766,0.10764099272313761,0.03554546774830669,0.10698004242219032,0.026465291029307992,0.08601448235685627,0.04740148732744274,0.11772711653950003,0.05107759121492563,0.11984232957400383,0.39617781957795134,0.45007919346453507,0.35869037839028445,0.4586595521099078,0.24440757185265422,0.350812527231149,0.31888567717740024,0.39675993231946416,0.17692181300061408,1.0,0.25,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4649341336345141,0.1789423528875101,102,13453,4610.737576570586,0.14368726006369817
federated,1.0,0.25,42,0.7052129533943039,0.6203703242276903,0.000487157546558592,0.0020968692205303036,0.0009394041844643652,0.0038527579903602596,0.0008861600654199719,0.0030080568517247834,6.904382462380454e-05,0.0003231269153766334,5.4022111726226285e-05,0.0012035351246595383,0.7667664372314978,0.6315264046874695,0.7728645454255524,0.6729355913213976,0.5844634991543004,0.5892808069619789,0.6967573317658647,0.5877384939399156,0.540464348780713,1.0,0.25,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4649341336345141,0.1789423528875101,102,13453,4610.737576570586,
centralized,1.0,0.5,42,0.7511819113906512,0.6800935548059256,0.0002953129815068678,0.0015308984044628837,0.0006508140941150486,0.0028775820322334764,0.00045167398639023304,0.0031137326347331204,4.362236359156668e-05,9.649520926177501e-05,3.514148193062283e-05,3.578374162316322e-05,0.8295393863227595,0.7150451577471838,0.8368028879146531,0.7254114622850892,0.6069625743886949,0.6564146368172469,0.7314227969364971,0.6235029623741823,0.5900453332070605,1.0,0.5,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.33820894963610393,0.15340925040901168,168,10820,3486.2740569266784,
local,1.0,0.5,42,0.3770872158367054,0.46285237198971124,0.02924196929498066,0.07710386834371213,0.03829516395926476,0.08686074247198801,0.021916496264748276,0.06916819995976985,0.033198024439479924,0.08282008980363606,0.0235581925164297,0.06956644113945464,0.4963036062659903,0.5372307731071242,0.4192729920178449,0.5292388746364276,0.2631453072204837,0.40109826944817206,0.32962695784250257,0.38384157076712117,0.2318428644001684,1.0,0.5,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.33820894963610393,0.15340925040901168,168,10820,3486.2740569266784,0.2352654176068562
federated,1.0,0.5,42,0.6650158776862352,0.6474070937608378,0.0005064498991487199,0.004167572569102048,0.0010777872521430254,0.00874459582567215,0.0008222675533033907,0.006053579613566397,7.080195064190775e-05,0.0009428961202502251,5.494284050655551e-05,0.0009292187169194221,0.7538261732809447,0.6784476650890356,0.7639276403432964,0.6962166711258208,0.4640946044180254,0.6195679127570306,0.6782150927026739,0.5953961260714643,0.5789220609307213,1.0,0.5,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.33820894963610393,0.15340925040901168,168,10820,3486.2740569266784,
centralized,1.0,1.0,42,0.7511819113906512,0.6337115037896239,0.0002953129815068678,0.0015308984044628837,0.0006508140941150486,0.0028775820322334764,0.00045167398639023304,0.0031137326347331204,4.362236359156668e-05,9.649520926177501e-05,3.514148193062283e-05,3.578374162316322e-05,0.8295393863227595,0.6476723186803349,0.8368028879146531,0.6737589437249976,0.6069625743886949,0.6083554703240223,0.7314227969364971,0.6050592824291406,0.5095401311933011,1.0,1.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4604395160494339,0.2942229434523542,344,10006,3253.5255339400674,
local,1.0,1.0,42,0.34200825016187786,0.41027182248045685,0.011386020212376025,0.04919776440594967,0.01331601912388578,0.05859078665450216,0.009880719264037907,0.04611240884363651,0.01150864671653835,0.046866072192912306,0.01083869574504206,0.04522178993274768,0.41771489918416876,0.46284934067297734,0.3739839842581386,0.44602094637043876,0.25222828079096127,0.3670616763386183,0.32410583641424295,0.3651553265397929,0.19019923981360323,1.0,1.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4604395160494339,0.2942229434523542,344,10006,3253.5255339400674,0.12272247935135605
federated,1.0,1.0,42,0.6615671301270355,0.614369835106841,0.0005418615492089884,0.002011975947767496,0.0010133602190762758,0.0011215149102111659,0.0010133568430319428,0.004787155828128258,8.034182246774435e-05,0.0010118065401911736,6.038731225999072e-05,0.0011274265125393867,0.7681870410527457,0.6326494326650044,0.7723001079010233,0.6612725126452648,0.4405936290509955,0.5789617851842478,0.6651877425033773,0.5845956099328468,0.516564830063806,1.0,1.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4604395160494339,0.2942229434523542,344,10006,3253.5255339400674,
centralized,1.0,2.0,42,0.7511819113906512,0.6252612547729725,0.0002953129815068678,0.0015308984044628837,0.0006508140941150486,0.0028775820322334764,0.00045167398639023304,0.0031137326347331204,4.362236359156668e-05,9.649520926177501e-05,3.514148193062283e-05,3.578374162316322e-05,0.8295393863227595,0.6457027258805313,0.8368028879146531,0.6629743650965677,0.6069625743886949,0.5981619425882597,0.7314227969364971,0.594205985526531,0.44756049307339385,1.0,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.46991158805486116,0.18657334070251352,3153,6535,1185.6293687320672,
local,1.0,2.0,42,0.37204897410092336,0.4516225947457174,0.0015302332274586658,0.008779682056761036,0.0029632526217028498,0.016174391782283783,0.0028903943486511706,0.013726800278450052,0.00016146874258993194,0.002685033995658159,0.00010581719689071179,0.002532502170652151,0.5074053762921219,0.5453766896325133,0.3852156972756894,0.5030092552998718,0.2762483829835486,0.3842087632635853,0.31932643985233367,0.37389567078689934,0.2993621179907168,1.0,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.46991158805486116,0.18657334070251352,3153,6535,1185.6293687320672,0.23793776097601457
federated,1.0,2.0,42,0.5942205834129424,0.5924312723267801,0.0006086412522563478,0.003240988538910945,0.0011331203859299421,0.0033887635469436648,0.0011164392344653606,0.006861575533946355,0.00010780297452583909,0.0016549276188015938,7.720241410424933e-05,0.0010586874559521675,0.7414510015709602,0.6244260941032035,0.6913336234587387,0.6452725095138189,0.3611181391982677,0.5510010115394812,0.5829795694238028,0.5490254741506168,0.5151349438618364,1.0,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.46991158805486116,0.18657334070251352,3153,6535,1185.6293687320672,
centralized,1.0,4.0,42,0.7511819113906512,0.6276731402293388,0.0002953129815068678,0.0015308984044628837,0.0006508140941150486,0.0028775820322334764,0.00045167398639023304,0.0031137326347331204,4.362236359156668e-05,9.649520926177501e-05,3.514148193062283e-05,3.578374162316322e-05,0.8295393863227595,0.6458137425800053,0.8368028879146531,0.664809221455351,0.6069625743886949,0.6008162301235515,0.7314227969364971,0.5992533667584478,0.45423529428966647,1.0,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4691496434475921,0.1702608305444737,3531,5969,837.8189541899849,
local,1.0,4.0,42,0.37113391756208425,0.4403969996110785,0.001524518341466319,0.009033672474635145,0.00293990271165967,0.016477237345154085,0.0028841653489507734,0.01440980928937594,0.00017044611886376514,0.0033144976012408735,0.00010355918639106675,0.0019331456627696753,0.505386691668294,0.5454259671291146,0.3764895477229176,0.4923579024482486,0.2829320138666646,0.3677296878530574,0.3197274169904606,0.35607444101389346,0.2975689120778216,1.0,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4691496434475921,0.1702608305444737,3531,5969,837.8189541899849,0.2200653495939954
federated,1.0,4.0,42,0.6016896212876055,0.5928687207046193,0.0006368274644046323,0.002726668894290924,0.0011425536358729005,0.003737443586190542,0.001219973899424076,0.005640158648292223,0.00010914055746980011,0.0009231772273778915,7.564176485175267e-05,0.0006058961153030396,0.7406533577806661,0.6269016392194892,0.7003602200630766,0.6518223722444205,0.38696966802512806,0.5433296812745064,0.5787752392815512,0.5494211900800607,0.5519831796239774,1.0,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.4691496434475921,0.1702608305444737,3531,5969,837.8189541899849,
centralized,1.0,8.0,42,0.7511819113906512,0.6357375165725734,0.0002953129815068678,0.0015308984044628837,0.0006508140941150486,0.0028775820322334764,0.00045167398639023304,0.0031137326347331204,4.362236359156668e-05,9.649520926177501e-05,3.514148193062283e-05,3.578374162316322e-05,0.8295393863227595,0.6537496037587809,0.8368028879146531,0.679104459412482,0.6069625743886949,0.6081961870743012,0.7314227969364971,0.6018998160447296,0.48005217291085067,1.0,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.48402518678444917,0.214929888104115,1941,5837,1058.472956669182,
local,1.0,8.0,42,0.3667872708336767,0.4442996853342912,0.0015529187347055994,0.009744332909553002,0.003143647382967174,0.0189861652135849,0.0027980775805190204,0.014321191702658933,0.00017040863313013687,0.0036307087633758784,9.954134220606648e-05,0.0020392659585922956,0.477787769184025,0.5344607151764714,0.3852347553410036,0.49222959729647603,0.2678186187832509,0.3805459552494036,0.3363079400264272,0.36996247361481366,0.28755135805641024,1.0,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.48402518678444917,0.214929888104115,1941,5837,1058.472956669182,0.20857845200106107
federated,1.0,8.0,42,0.5721450517043444,0.5939275213717375,0.0006338913153740577,0.005151062686927617,0.0012496068375185132,0.007777696417023738,0.001087162527255714,0.008783700729409854,0.00011491921759443358,0.002104254439473152,8.387667912757024e-05,0.0019385991618037224,0.7177235593142456,0.6279208811993358,0.6615560322676806,0.6571233234651882,0.350644763131152,0.5442800115423304,0.5586558521042995,0.5463858692800959,0.5375927306949629,1.0,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.48402518678444917,0.214929888104115,1941,5837,1058.472956669182,
centralized,1.0,16.0,42,0.7511819113906512,0.6344897722040017,0.0002953129815068678,0.0015308984044628837,0.0006508140941150486,0.0028775820322334764,0.00045167398639023304,0.0031137326347331204,4.362236359156668e-05,9.649520926177501e-05,3.514148193062283e-05,3.578374162316322e-05,0.8295393863227595,0.6524687841313329,0.8368028879146531,0.6754056397809758,0.6069625743886949,0.6088215826227477,0.7314227969364971,0.6012630822809503,0.4783871050327785,1.0,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.47804913878479144,0.21235449700647635,2582,5526,796.639818236573,
local,1.0,16.0,42,0.36997665819227077,0.45298840118878964,0.0015697261957029695,0.01033895070296712,0.003141767322085798,0.01990037265817324,0.002860665903426707,0.015102301056434708,0.00017688282096059993,0.003996057785116136,9.958873633877374e-05,0.0023570713121443985,0.48106955930813233,0.5410923574883976,0.37745620584834394,0.5007478112565928,0.27674801689822465,0.38528279741624016,0.34463285071438204,0.3848306385939277,0.30961875298965896,1.0,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.47804913878479144,0.21235449700647635,2582,5526,796.639818236573,0.21136633678592806
federated,1.0,16.0,42,0.5975649508297477,0.5868430456230932,0.0006407214368664427,0.0025698478519916535,0.001158034661784768,0.0032158755163351695,0.001206791028380394,0.005771561933060487,0.00011924564751097932,0.0007328754290938377,7.881440978962928e-05,0.0005590785294771194,0.7362257506035085,0.6320247507732054,0.6918760886954284,0.6433376650874754,0.38777997883861354,0.5304038683627296,0.5743779851814402,0.5416058982689623,0.5611472633942729,1.0,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.47804913878479144,0.21235449700647635,2582,5526,796.639818236573,
centralized,1.0,50.0,42,0.7511819113906512,0.6372414340592756,0.0002953129815068678,0.0015308984044628837,0.0006508140941150486,0.0028775820322334764,0.00045167398639023304,0.0031137326347331204,4.362236359156668e-05,9.649520926177501e-05,3.514148193062283e-05,3.578374162316322e-05,0.8295393863227595,0.6581761947873254,0.8368028879146531,0.6831740026221863,0.6069625743886949,0.6087385070577757,0.7314227969364971,0.5988770317698151,0.49260616652898537,1.0,50.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.43712686677417756,0.2772428071452326,3528,5215,445.1087507564865,
local,1.0,50.0,42,0.3761067216540561,0.4562559140929028,0.0014437242190979303,0.008639241652392472,0.002668063482269645,0.014378028315057356,0.0028423682088032365,0.014519799999644362,0.00016492467548232526,0.0032837992301210763,9.954050983651541e-05,0.002375339064747095,0.5034857705534399,0.5548543809100245,0.3706272244982462,0.49877357686116097,0.28661461642186714,0.38172313485639053,0.3436992751426714,0.3896725637440351,0.2970290507201223,1.0,50.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.43712686677417756,0.2772428071452326,3528,5215,445.1087507564865,0.2410750994489137
federated,1.0,50.0,42,0.591274992342375,0.5889718792172532,0.0006276063904806506,0.0028140228390693663,0.0011569212656468153,0.0030974252906938397,0.0011593826347962022,0.007006288955609004,0.00011670736421365291,0.0007623787969350815,7.741429726593196e-05,0.00038999831303954124,0.7396669056775718,0.6335930522815963,0.6925528424118174,0.6521772777398464,0.3785808606096124,0.5341280922984538,0.5542993606704987,0.5359890945491163,0.5592744643073573,1.0,50.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.43712686677417756,0.2772428071452326,3528,5215,445.1087507564865,
centralized,2.0,0.25,42,0.7511819113906512,0.7112878690518393,0.0002953129815068678,0.0015308984044628837,0.0006508140941150486,0.0028775820322334764,0.00045167398639023304,0.0031137326347331204,4.362236359156668e-05,9.649520926177501e-05,3.514148193062283e-05,3.578374162316322e-05,0.8295393863227595,0.73510653655153,0.8368028879146531,0.7686927430051892,0.6069625743886949,0.6784776329909489,0.7314227969364971,0.662874563659689,0.6293095822485986,2.0,0.25,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.33721929838485337,0.34327393395903116,102,13453,4610.737576570586,
local,2.0,0.25,42,0.34601311196216966,0.4272585170122951,0.03319086973933736,0.09593734996303295,0.02160008189966902,0.0801621374691526,0.03144072226714343,0.09346215029346447,0.05507821411447367,0.1259619818319877,0.024644460676063316,0.08416313025752702,0.4304344946225253,0.4736008142388499,0.3835912445770463,0.48186781388316796,0.25197466698152227,0.3705486305750255,0.31805204166758483,0.38301680935213683,0.16868683270520893,2.0,0.25,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.33721929838485337,0.34327393395903116,102,13453,4610.737576570586,0.134611808991586
federated,2.0,0.25,42,0.6780155156549071,0.6800964286048108,0.000489364063469111,0.0030039353609317915,0.0009693249012343585,0.0056831304083267845,0.0008741292986087501,0.004538976809630791,6.32105438853614e-05,0.0007661665651636819,5.0791510147973895e-05,0.0010274676606059074,0.7678083545375572,0.6991656884167702,0.7685934012666311,0.744440502514912,0.5093540408401609,0.6397963900194318,0.6663062659752791,0.6369831334681294,0.6375155069154665,2.0,0.25,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.33721929838485337,0.34327393395903116,102,13453,4610.737576570586,
centralized,2.0,0.5,42,0.7511819113906512,0.6951236211097762,0.0002953129815068678,0.0015308984044628837,0.0006508140941150486,0.0028775820322334764,0.00045167398639023304,0.0031137326347331204,4.362236359156668e-05,9.649520926177501e-05,3.514148193062283e-05,3.578374162316322e-05,0.8295393863227595,0.7229850655655471,0.8368028879146531,0.7439495749290916,0.6069625743886949,0.6733815213713465,0.7314227969364971,0.6401783225731196,0.6179802683138158,2.0,0.5,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.25652519761365833,0.10783431740501338,168,10820,3486.2740569266784,
local,2.0,0.5,42,0.37185308728980115,0.45237690437746936,0.024389347249962154,0.07103331496023263,0.023358615511097015,0.07325887979951998,0.013771808624733239,0.052783188071101904,0.029247022743948036,0.0780529016111046,0.031179942120070338,0.08003829035920403,0.48422901401331886,0.5272219021320118,0.4064194642141368,0.5094481131541034,0.2598908159299723,0.3839989034526191,0.33687305500177667,0.38883869877114285,0.23024711712392326,2.0,0.5,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.25652519761365833,0.10783431740501338,168,10820,3486.2740569266784,0.21911438440992412
federated,2.0,0.5,42,0.6639832820907297,0.6681551792513264,0.0004838595732508111,0.002343128751769351,0.0009484371985308826,0.0008572677336633206,0.0008614406688138843,0.006275217314561207,6.89568041707389e-05,0.0011777075508919855,5.6603621487738565e-05,0.0010623224079608917,0.7750217444613915,0.7036985949051124,0.7400261291830419,0.725098212460226,0.47876566326851194,0.626571085312417,0.6621195914499733,0.6172528243275504,0.6711354902733624,2.0,0.5,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.25652519761365833,0.10783431740501338,168,10820,3486.2740569266784,
centralized,2.0,1.0,42,0.7511819113906512,0.7205149712321178,0.0002953129815068678,0.0015308984044628837,0.0006508140941150486,0.0028775820322334764,0.00045167398639023304,0.0031137326347331204,4.362236359156668e-05,9.649520926177501e-05,3.514148193062283e-05,3.578374162316322e-05,0.8295393863227595,0.748848704871035,0.8368028879146531,0.7574795813767338,0.6069625743886949,0.6868236539064804,0.7314227969364971,0.6889079447742218,0.63762471205031,2.0,1.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.34680653287614394,0.3411669885364602,344,10006,3253.5255339400674,
local,2.0,1.0,42,0.3780224724279899,0.44945390234855787,0.00997870162336767,0.04168490122842292,0.011282891512382775,0.045549579865609605,0.008154777530580758,0.03583510646112263,0.010539695485203993,0.04298909030444921,0.009937441965303152,0.042365828282510246,0.4728773259994533,0.5086693336809247,0.41701706158786467,0.5146192696180844,0.27004318034061614,0.38327093707593524,0.35215232178402556,0.3912560690192872,0.20261460985594182,2.0,1.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.34680653287614394,0.3411669885364602,344,10006,3253.5255339400674,0.19158922712799334
federated,2.0,1.0,42,0.6585858965605577,0.6717039513303751,0.0005033130073570646,0.002105536088347435,0.0009837097022682428,0.0009241327047348021,0.0008955526282079518,0.005493852034211159,7.62583440518938e-05,0.001143018715083599,5.773135490017012e-05,0.0008611408993601799,0.7738824137529944,0.7114278651461113,0.7453244098457058,0.7214211848573355,0.4479992594502143,0.6134936753642463,0.6671375031933163,0.6404730799538072,0.6528325457659254,2.0,1.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.34680653287614394,0.3411669885364602,344,10006,3253.5255339400674,
